x_um_0deg,y1_left,y2_right,y3_bottom,y4_top,y_mean_0,x_um_rot,y5_left_rot,y6_right_rot,y7_bottom_rot,y8_top_rot,y_mean_rot
87.4054054054054,1.9582138280883625,-32.70304795720531,-29.961115291980228,1.0608039550830368,-14.911286366503534,87.4054054054054,-10.058503,-17.536615,-38.169296,1.517782,-16.061659
88.29729729729729,2.007541182137191,-33.40526222671108,-30.227558786313757,1.0294783880045926,-15.148950360720765,88.29729729729729,-10.902766,-17.43127,-38.402813,1.5072452,-16.3074
89.1891891891892,1.6463463657694084,-33.482849746963055,-30.989222054056533,1.4190300237972036,-15.351673852863243,89.1891891891892,-11.54994,-17.68834,-38.49719,1.6564505,-16.519754
90.08108108108108,1.5261323630548775,-34.217891269899724,-31.38514965564861,1.3459128678807866,-15.682748923653168,90.08108108108108,-11.951368,-17.750118,-39.169067,1.7469249,-16.780907
90.97297297297297,1.7230031603500917,-35.10676293408032,-32.41871020218972,1.3737884394618323,-16.107170384114532,90.97297297297297,-11.922742,-17.708078,-39.34514,1.4322164,-16.885937
91.86486486486487,1.7008818495345108,-34.89058131429382,-32.41178974674232,0.7144434282032309,-16.2217614458246,91.86486486486487,3.9072378,-17.855103,-39.843433,1.2533876,-13.134478
92.75675675675676,1.4743144431057178,-35.1473759081034,-33.38129544152766,0.9938588938562269,-16.51512450316728,92.75675675675676,10.696817,-17.954351,-40.182095,1.0642517,-11.593844
93.64864864864865,1.31384436475968,-35.065838266261245,-34.47853053686026,0.9168725196498322,-16.828412979678,93.64864864864865,7.9460826,-18.07357,-40.0728,1.5839398,-12.154087
94.54054054054053,1.3266900823642325,-35.38126310000414,-35.32324732961861,1.0179374460491417,-17.089970725302344,94.54054054054053,10.458906,-18.135557,-39.746403,1.8233013,-11.399939
95.43243243243244,1.227460776191252,-35.852780011582325,-35.860107841503655,1.1280707519817477,-17.339339081228243,95.43243243243244,10.728487,-17.770842,-41.397423,1.7745123,-11.666316
96.32432432432432,1.399705661847251,-36.240844424828694,-38.275718464403994,0.9648823650826722,-18.03799371557569,96.32432432432432,10.434785,-17.874163,-41.71791,1.6009005,-11.889097
97.21621621621621,1.3581873404594302,-36.0053596971303,-36.829457937988785,0.9633320617763127,-17.628324558220836,97.21621621621621,5.5020304,-18.15338,-42.393784,1.6168858,-13.357061
98.10810810810811,1.356532745624808,-37.21836669061781,-36.451332798340076,1.1194798747096457,-17.79842171715586,98.10810810810811,-14.773445,-17.883875,-40.314983,1.4985985,-17.868427
99.0,1.3629361044852537,-37.443346221793014,-36.96464980610557,0.9568841234041683,-18.022043950002292,99.0,-10.431537,-17.800346,-44.2607,1.913445,-17.644785
99.89189189189189,1.2335998295829813,-37.71101832457875,-37.632550618903345,0.9647179524397097,-18.286312790364853,99.89189189189189,-10.595278,-17.902206,-45.649532,1.7421676,-18.101213
100.78378378378379,0.6965120144374143,-37.49026523907117,-37.69935460846003,0.908822967696791,-18.396071216349245,100.78378378378379,-9.462717,-18.218647,-46.101482,1.5958337,-18.046753
101.67567567567568,0.6931968741897137,-37.70831987963068,-38.57897826957146,0.6788246146362783,-18.728819165094034,101.67567567567568,-7.821322,-18.423506,-49.720303,1.8060116,-18.53978
102.56756756756756,0.8563329762442287,-38.215426209172094,-39.41256236771109,0.9089743460592179,-18.96567031364493,102.56756756756756,-4.832719,-19.22473,-45.022556,1.9055274,-16.79362
103.45945945945945,0.8665246142922853,-38.36207847527521,-39.71520823070512,0.823075986317525,-19.096921526342634,103.45945945945945,-4.2040215,-17.946949,-54.77382,1.7221357,-18.800663
104.35135135135135,0.8187310683830006,-38.470730806079686,-40.48739409152659,0.532616900918156,-19.40169423207628,104.35135135135135,-4.674168,-16.421227,-55.328594,1.6050154,-18.704742
105.24324324324324,0.9206196327102861,-38.72330541021921,-40.71559987502858,0.4675501793684264,-19.51268386829227,,,,,,
106.13513513513513,0.83328847829485,-38.66631612636369,-41.448058427517566,0.40795593834661903,-19.71828253430995,,,,,,
107.02702702702703,1.0161058325780745,-38.858691086534776,-41.76061166438041,0.10209680476853336,-19.875275028392146,,,,,,
107.91891891891892,0.5262263407427297,-39.48772521381793,-42.52986007461701,-0.1919621923402471,-20.420830285008115,,,,,,
108.8108108108108,0.17232893304902133,-39.399791269377204,-42.47694137901823,0.40904658917625175,-20.32383928154254,,,,,,
109.70270270270271,0.17034932415803414,-39.76282663049909,-43.37306236822462,0.6534174602313841,-20.578030553583577,,,,,,
